,date,location,mintemp,maxtemp,rainfall,humidity9am,humidity3pm,pressure9am,pressure3pm,temp9am,temp3pm,raintomorrow_offset1day,labels
58121,2016-03-22,Uluru,20.7,34.9,0.0,26.0,20.0,1012.5,1009.2,26.2,33.3,0,1
58122,2016-03-25,Uluru,22.3,35.9,0.0,51.0,24.0,1018.5,1014.4,26.4,35.6,0,1
58123,2016-03-26,Uluru,19.1,33.7,0.0,48.0,29.0,1019.5,1014.8,24.5,32.4,0,1
58124,2016-03-27,Uluru,18.5,35.1,0.0,34.0,22.0,1017.3,1011.9,24.5,34.4,0,1
58125,2016-03-28,Uluru,22.6,32.1,0.0,33.0,27.0,1012.6,1009.7,25.7,30.0,0,1
58126,2016-03-29,Uluru,16.8,29.9,0.4,69.0,38.0,1018.6,1015.3,20.9,28.9,0,1
58127,2016-03-30,Uluru,14.7,29.2,0.2,49.0,26.0,1021.4,1016.7,20.6,27.8,0,1
58128,2016-03-31,Uluru,14.2,31.5,0.0,38.0,21.0,1018.5,1013.7,21.0,30.7,0,1
58129,2016-04-01,Uluru,15.3,36.6,0.0,29.0,17.0,1015.3,1011.6,22.4,35.1,0,1
58130,2016-04-02,Uluru,17.1,37.1,0.0,30.0,13.0,1018.6,1015.0,24.4,36.5,0,1
58131,2016-04-03,Uluru,19.1,35.3,0.0,25.0,13.0,1020.8,1017.0,26.1,34.3,0,1
58132,2016-04-04,Uluru,18.2,35.7,0.0,29.0,13.0,1018.6,1013.1,25.0,34.5,0,1
58133,2016-04-05,Uluru,15.4,38.1,0.0,27.0,10.0,1014.0,1009.5,25.4,37.5,0,1
58134,2016-04-06,Uluru,19.1,33.2,0.0,53.0,26.0,1015.5,1013.9,23.3,32.5,0,1
58135,2016-04-07,Uluru,19.9,27.8,0.0,54.0,36.0,1019.3,1017.1,21.0,26.6,0,1
58136,2016-04-08,Uluru,14.1,31.0,0.0,54.0,27.0,1020.7,1015.9,18.2,29.7,0,1
58137,2016-04-09,Uluru,17.2,32.8,0.0,42.0,25.0,1020.0,1015.8,22.1,31.3,0,1
58138,2016-04-10,Uluru,18.1,33.6,0.0,33.0,19.0,1021.3,1017.7,23.7,32.9,0,1
58139,2016-04-11,Uluru,17.1,30.0,0.0,34.0,20.0,1024.3,1019.3,21.2,28.8,0,1
58140,2016-04-12,Uluru,14.2,28.2,0.0,44.0,20.0,1023.6,1018.7,19.2,27.2,0,1
58141,2016-04-13,Uluru,13.6,28.8,0.0,42.0,21.0,1022.0,1017.4,19.9,28.2,0,1
58142,2016-04-14,Uluru,16.3,28.6,0.0,35.0,19.0,1020.9,1017.4,19.9,27.8,0,1
58143,2016-04-15,Uluru,17.8,32.0,0.0,31.0,14.0,1020.6,1016.6,19.6,30.5,0,1
58144,2016-04-16,Uluru,14.0,31.3,0.0,24.0,14.0,1020.8,1017.0,21.4,30.8,0,1
58145,2016-04-17,Uluru,14.6,29.9,0.0,43.0,23.0,1020.3,1015.4,20.8,28.4,0,1
58146,2016-04-18,Uluru,14.0,32.8,0.0,35.0,15.0,1016.1,1011.6,21.1,32.1,0,1
58147,2016-04-19,Uluru,13.5,35.2,0.0,30.0,12.0,1013.4,1010.3,23.1,34.3,0,1
58148,2016-04-20,Uluru,18.8,31.7,0.0,44.0,24.0,1016.6,1013.8,23.2,30.9,0,1
58149,2016-04-21,Uluru,18.6,31.3,0.0,60.0,29.0,1019.5,1016.9,21.2,30.2,0,1
58150,2016-04-22,Uluru,15.6,30.7,0.0,58.0,28.0,1023.8,1019.5,20.6,29.4,0,1
58151,2016-04-23,Uluru,16.9,28.4,0.0,45.0,25.0,1023.8,1019.4,20.0,27.5,0,1
58152,2016-04-24,Uluru,12.1,27.3,0.0,42.0,21.0,1022.7,1017.9,18.6,26.2,0,1
58153,2016-04-25,Uluru,9.6,28.8,0.0,28.0,13.0,1021.7,1017.1,17.1,28.0,0,1
58154,2016-04-26,Uluru,11.0,32.5,0.0,28.0,12.0,1018.0,1013.1,19.4,31.8,0,1
58155,2016-04-27,Uluru,13.2,32.8,0.0,25.0,14.0,1015.1,1011.7,21.3,31.2,0,1
58156,2016-04-28,Uluru,15.4,34.3,0.0,26.0,12.0,1013.9,1009.6,22.6,33.1,0,1
58157,2016-04-29,Uluru,22.2,26.7,0.0,43.0,37.0,1014.9,1013.7,23.2,25.6,0,1
58158,2016-04-30,Uluru,18.7,30.5,0.2,65.0,33.0,1014.9,1012.5,21.1,29.2,0,1
58159,2016-05-01,Uluru,17.2,22.3,0.0,37.0,35.0,1018.0,1017.3,18.8,21.9,0,1
58160,2016-05-02,Uluru,14.9,27.4,0.0,47.0,17.0,1018.7,1015.8,18.8,26.7,0,1
58161,2016-05-03,Uluru,13.9,30.0,0.0,39.0,19.0,1018.5,1015.0,20.7,28.3,0,1
58162,2016-05-04,Uluru,8.2,29.2,0.0,29.0,14.0,1019.5,1014.8,18.3,28.3,0,1
58163,2016-05-05,Uluru,13.5,26.4,0.0,34.0,45.0,1016.7,1013.6,18.1,25.8,0,1
58164,2016-05-06,Uluru,18.0,21.6,20.2,97.0,77.0,1015.5,1012.3,18.4,20.8,1,1
58165,2016-05-07,Uluru,16.6,21.6,11.4,100.0,100.0,1011.3,1006.4,16.7,19.9,1,1
58166,2016-05-08,Uluru,16.3,21.9,39.0,79.0,40.0,1008.8,1006.0,16.5,20.1,1,1
58167,2016-05-09,Uluru,8.3,21.3,0.0,62.0,44.0,1016.0,1015.1,13.9,20.4,0,1
58168,2016-05-10,Uluru,7.9,20.3,0.0,75.0,45.0,1024.3,1022.5,12.3,19.3,0,1
58169,2016-05-11,Uluru,9.5,21.8,0.0,68.0,36.0,1026.8,1023.2,13.5,20.7,0,1
58170,2016-05-12,Uluru,8.8,23.8,0.0,74.0,27.0,1023.9,1020.2,13.1,22.4,0,1
58171,2016-05-13,Uluru,8.0,26.0,0.0,63.0,23.0,1023.2,1019.0,14.0,24.7,0,1
58172,2016-05-14,Uluru,7.4,27.8,0.0,59.0,16.0,1022.4,1019.1,14.2,26.5,0,1
58173,2016-05-15,Uluru,7.3,28.7,0.0,43.0,13.0,1021.1,1016.8,16.4,27.9,0,1
58174,2016-05-16,Uluru,11.1,29.7,0.0,40.0,14.0,1019.0,1015.8,19.1,28.4,0,1
58175,2016-05-17,Uluru,11.5,29.0,0.0,38.0,16.0,1019.2,1016.3,18.6,27.9,0,1
58176,2016-05-18,Uluru,13.9,29.0,0.0,40.0,20.0,1020.6,1017.4,19.7,28.1,0,1
58177,2016-05-19,Uluru,12.8,27.2,0.0,50.0,23.0,1021.6,1017.3,18.3,26.1,0,1
58178,2016-05-20,Uluru,14.6,23.9,0.0,52.0,30.0,1019.6,1016.8,16.4,23.2,0,1
58179,2016-05-21,Uluru,13.8,28.6,0.0,51.0,26.0,1017.8,1012.5,17.1,27.1,0,1
58180,2016-05-22,Uluru,12.7,28.7,0.0,49.0,41.0,1015.8,1015.3,19.9,26.7,0,1
58181,2016-05-23,Uluru,13.1,16.0,1.2,61.0,55.0,1022.8,1020.8,14.3,15.6,1,1
58182,2016-05-24,Uluru,11.5,24.5,0.2,44.0,32.0,1020.0,1015.7,14.8,23.6,0,1
58183,2016-05-27,Uluru,10.6,20.3,0.0,48.0,34.0,1021.3,1018.9,14.8,19.6,0,1
58184,2016-05-28,Uluru,7.0,19.5,0.0,67.0,37.0,1020.6,1016.7,10.6,18.3,0,1
58185,2016-05-29,Uluru,8.0,26.2,0.0,69.0,35.0,1018.3,1014.6,11.8,25.4,0,1
58186,2016-05-30,Uluru,11.8,18.7,0.2,96.0,96.0,1017.7,1016.4,16.8,17.6,0,1
58187,2016-05-31,Uluru,13.7,23.0,2.4,100.0,63.0,1020.3,1017.3,15.0,22.2,1,1
58188,2016-06-01,Uluru,14.2,21.8,15.2,100.0,72.0,1020.5,1018.2,15.0,20.9,1,1
58189,2016-06-02,Uluru,14.2,17.8,0.2,100.0,99.0,1018.7,1016.4,15.2,17.4,0,1
58190,2016-06-03,Uluru,14.3,21.1,1.4,85.0,56.0,1020.1,1017.7,16.1,20.0,1,1
58191,2016-06-04,Uluru,8.9,19.7,0.0,86.0,51.0,1020.5,1016.3,11.7,18.2,0,1
58192,2016-06-05,Uluru,11.6,23.1,0.0,72.0,47.0,1015.9,1012.7,15.2,22.6,0,1
58193,2016-06-06,Uluru,15.2,21.3,0.2,100.0,71.0,1016.1,1014.0,16.9,20.6,0,1
58194,2016-06-07,Uluru,15.5,27.2,5.6,100.0,71.0,1011.7,1006.9,16.3,24.1,1,1
58195,2016-06-26,Uluru,10.2,15.6,42.0,95.0,52.0,1018.7,1018.4,10.5,14.9,1,1
58196,2016-06-27,Uluru,2.9,16.4,0.0,88.0,51.0,1024.6,1021.9,8.4,15.9,0,1
58197,2016-06-28,Uluru,3.4,17.2,0.0,82.0,41.0,1025.4,1021.5,8.5,16.7,0,1
58198,2016-06-29,Uluru,2.6,21.0,0.0,83.0,34.0,1023.3,1019.5,7.4,20.6,0,1
58199,2016-06-30,Uluru,7.3,23.3,0.0,66.0,33.0,1022.4,1020.3,15.1,22.6,0,1
58200,2016-07-01,Uluru,11.3,13.6,2.4,89.0,78.0,1027.4,1026.2,11.3,13.3,1,1
58201,2016-07-02,Uluru,9.4,16.4,4.8,82.0,57.0,1029.1,1026.1,11.0,15.7,1,1
58202,2016-07-03,Uluru,4.1,19.0,0.0,81.0,46.0,1025.1,1019.9,8.4,17.6,0,1
58203,2016-07-04,Uluru,8.3,16.7,0.0,84.0,63.0,1018.8,1019.1,12.0,15.8,0,1
58204,2016-07-05,Uluru,4.2,15.2,0.2,94.0,52.0,1025.9,1022.9,8.3,14.4,0,1
58205,2016-07-06,Uluru,5.1,16.1,0.0,68.0,40.0,1025.7,1021.9,9.2,15.5,0,1
58206,2016-07-07,Uluru,8.9,16.4,0.2,68.0,52.0,1020.5,1018.4,10.8,14.7,0,1
58207,2016-07-08,Uluru,5.2,24.7,0.0,74.0,31.0,1020.0,1015.9,8.6,23.4,0,1
58208,2016-07-09,Uluru,8.6,27.8,0.0,57.0,25.0,1015.4,1010.1,16.3,27.6,0,1
58209,2016-07-10,Uluru,12.4,18.8,13.6,78.0,61.0,1015.4,1013.3,13.3,17.3,1,1
58210,2016-07-13,Uluru,2.4,13.7,0.0,67.0,45.0,1030.1,1027.8,7.1,13.2,0,1
58211,2016-07-14,Uluru,0.6,14.2,0.0,76.0,40.0,1031.7,1027.5,5.8,13.7,0,1
58212,2016-07-15,Uluru,-0.3,15.5,0.0,66.0,28.0,1029.9,1026.1,5.0,14.7,0,1
58213,2016-07-16,Uluru,0.9,16.4,0.0,68.0,25.0,1028.3,1023.8,5.5,15.5,0,1
58214,2016-07-17,Uluru,-0.5,19.4,0.0,65.0,17.0,1024.3,1020.0,5.3,18.3,0,1
58215,2016-07-18,Uluru,2.7,22.2,0.0,61.0,41.0,1020.8,1017.0,9.7,21.0,0,1
58216,2016-07-19,Uluru,7.1,24.7,0.0,83.0,34.0,1019.2,1016.2,11.5,24.1,0,1
58217,2016-07-20,Uluru,8.3,25.7,0.0,79.0,39.0,1019.7,1016.9,15.0,25.0,0,1
58218,2016-07-23,Uluru,11.6,18.2,0.0,45.0,35.0,1021.6,1018.5,12.3,17.2,0,1
58219,2016-07-24,Uluru,10.9,19.1,0.0,46.0,27.0,1022.7,1020.6,11.1,17.9,0,1
58220,2016-07-25,Uluru,4.6,19.0,0.0,59.0,30.0,1024.9,1020.8,8.6,17.8,0,1
58221,2016-07-26,Uluru,3.4,20.6,0.0,58.0,22.0,1024.4,1021.3,10.0,19.6,0,1
58222,2016-07-27,Uluru,3.0,20.9,0.0,59.0,28.0,1027.6,1025.5,10.3,19.8,0,1
58223,2016-07-28,Uluru,5.4,20.8,0.0,68.0,29.0,1029.9,1025.1,10.0,20.3,0,1
58224,2016-07-29,Uluru,6.7,22.4,0.0,60.0,24.0,1025.9,1021.2,10.3,21.7,0,1
58225,2016-07-30,Uluru,2.7,25.5,0.0,57.0,14.0,1022.8,1018.2,9.9,24.8,0,1
58226,2016-08-02,Uluru,5.1,16.5,0.0,65.0,27.0,1026.3,1022.7,8.3,15.6,0,1
58227,2016-08-03,Uluru,2.7,17.4,0.0,57.0,29.0,1027.1,1023.4,7.6,16.2,0,1
58228,2016-08-04,Uluru,1.0,19.1,0.0,56.0,28.0,1026.1,1022.2,8.2,17.8,0,1
58229,2016-08-05,Uluru,1.9,19.4,0.0,56.0,22.0,1025.0,1020.9,9.4,19.3,0,1
58230,2016-08-06,Uluru,2.5,22.1,0.0,45.0,18.0,1022.3,1018.0,9.1,20.8,0,1
58231,2016-08-07,Uluru,3.3,25.6,0.0,42.0,14.0,1021.3,1017.4,11.4,24.6,0,1
58232,2016-08-08,Uluru,4.9,27.8,0.0,42.0,15.0,1020.5,1016.0,12.9,26.8,0,1
58233,2016-08-09,Uluru,12.9,25.2,0.0,51.0,36.0,1018.0,1015.5,19.4,23.5,0,1
58234,2016-08-10,Uluru,8.0,21.6,0.0,49.0,27.0,1021.1,1018.4,13.8,21.4,0,1
58235,2016-08-11,Uluru,4.9,21.5,0.0,49.0,19.0,1024.7,1020.1,10.8,21.0,0,1
58236,2016-08-12,Uluru,4.7,26.4,0.0,42.0,24.0,1021.3,1017.1,11.6,25.0,0,1
58237,2016-08-13,Uluru,11.3,23.5,0.0,34.0,23.0,1022.6,1020.5,16.2,22.5,0,1
58238,2016-08-14,Uluru,10.8,23.1,0.0,34.0,23.0,1025.3,1021.2,15.6,22.8,0,1
58239,2016-08-15,Uluru,9.5,25.3,0.0,30.0,22.0,1023.7,1019.7,14.7,23.7,0,1
58240,2016-08-16,Uluru,5.8,27.3,0.0,34.0,18.0,1022.6,1018.3,13.9,26.0,0,1
58241,2016-08-17,Uluru,7.1,28.2,0.0,41.0,18.0,1021.6,1017.0,16.7,27.1,0,1
58242,2016-08-18,Uluru,6.0,29.8,0.0,41.0,15.0,1015.2,1010.5,16.0,28.7,0,1
58243,2016-08-19,Uluru,8.1,20.6,0.0,33.0,16.0,1021.4,1018.5,11.8,19.1,0,1
58244,2016-08-20,Uluru,3.1,22.6,0.0,36.0,21.0,1020.4,1015.2,11.6,21.5,0,1
58245,2016-08-21,Uluru,8.5,24.8,0.0,39.0,23.0,1013.2,1009.0,13.4,24.1,0,1
58246,2016-08-22,Uluru,2.1,21.6,0.0,35.0,18.0,1012.4,1007.9,10.9,21.0,0,1
58247,2016-08-23,Uluru,10.9,20.2,0.0,69.0,33.0,1011.3,1009.1,12.4,20.0,0,1
58248,2016-08-24,Uluru,3.4,19.2,3.6,74.0,34.0,1018.5,1015.9,9.6,18.3,1,1
58249,2016-08-25,Uluru,5.5,19.0,0.0,56.0,33.0,1020.4,1018.2,12.2,18.0,0,1
58250,2016-08-26,Uluru,1.0,19.2,0.0,58.0,28.0,1024.2,1020.2,9.9,17.3,0,1
58251,2016-08-27,Uluru,3.4,26.1,0.0,49.0,18.0,1020.4,1015.9,11.4,25.0,0,1
58252,2016-08-28,Uluru,7.4,27.1,0.0,49.0,21.0,1014.9,1009.6,14.4,25.8,0,1
58253,2016-08-29,Uluru,14.2,14.4,9.2,93.0,100.0,1013.1,1010.8,14.2,14.0,1,1
58254,2016-08-30,Uluru,11.5,22.9,16.0,96.0,32.0,1018.0,1015.2,12.6,21.9,1,1
58255,2016-08-31,Uluru,7.4,24.2,0.2,69.0,32.0,1020.1,1015.1,14.6,23.4,0,1
58256,2016-09-01,Uluru,11.3,20.2,0.0,83.0,83.0,1012.5,1009.4,15.3,16.7,0,1
58257,2016-09-02,Uluru,11.3,17.9,4.8,75.0,56.0,1016.3,1014.5,12.8,17.1,1,1
58258,2016-09-03,Uluru,10.9,19.8,0.0,67.0,41.0,1020.1,1019.0,14.5,18.7,0,1
58259,2016-09-04,Uluru,8.2,21.8,0.0,63.0,38.0,1024.9,1021.2,13.3,21.0,0,1
58260,2016-09-05,Uluru,7.9,23.6,0.0,49.0,29.0,1024.1,1019.6,15.5,22.9,0,1
58261,2016-09-06,Uluru,12.1,27.3,0.0,45.0,24.0,1021.8,1017.2,17.1,26.5,0,1
58262,2016-09-07,Uluru,14.7,31.2,0.0,50.0,27.0,1018.9,1014.3,18.4,30.3,0,1
58263,2016-09-10,Uluru,7.7,26.2,0.0,41.0,24.0,1020.5,1015.3,15.0,24.8,0,1
58264,2016-09-11,Uluru,11.1,31.1,0.0,36.0,23.0,1016.5,1011.8,18.9,30.8,0,1
58265,2016-09-12,Uluru,16.4,30.7,0.0,37.0,81.0,1013.9,1010.3,21.4,21.5,0,1
58266,2016-09-13,Uluru,13.4,17.2,9.4,83.0,70.0,1015.7,1013.8,13.8,16.6,1,1
58267,2016-09-14,Uluru,11.4,15.5,1.2,53.0,54.0,1019.1,1014.7,11.8,14.7,1,1
58268,2016-09-15,Uluru,6.4,21.1,0.2,59.0,31.0,1019.1,1014.6,12.6,20.1,0,1
58269,2016-09-16,Uluru,7.6,28.7,0.0,59.0,20.0,1015.8,1010.2,14.8,27.7,0,1
58270,2016-09-17,Uluru,14.4,22.6,0.0,54.0,31.0,1015.5,1014.9,14.8,22.2,0,1
58271,2016-09-18,Uluru,6.7,22.0,0.0,61.0,26.0,1019.1,1013.4,12.0,20.9,0,1
58272,2016-09-19,Uluru,5.9,29.4,0.0,52.0,15.0,1010.7,1003.7,15.3,28.4,0,1
58273,2016-09-20,Uluru,7.5,21.2,0.0,58.0,27.0,1015.2,1013.3,12.6,20.5,0,1
58274,2016-09-21,Uluru,4.6,23.0,0.0,38.0,21.0,1021.0,1016.4,14.6,21.7,0,1
58275,2016-09-22,Uluru,6.8,27.5,0.0,33.0,16.0,1017.9,1013.3,17.9,26.3,0,1
58276,2016-09-23,Uluru,10.5,32.4,0.0,35.0,25.0,1011.4,1004.5,19.1,30.0,0,1
58277,2016-09-24,Uluru,15.2,27.5,0.0,35.0,22.0,1011.7,1008.8,20.3,26.5,0,1
58278,2016-09-25,Uluru,8.9,27.8,0.0,34.0,20.0,1016.1,1010.6,17.9,26.6,0,1
58279,2016-09-26,Uluru,13.2,25.7,0.0,42.0,33.0,1013.7,1011.5,18.5,25.1,0,1
58280,2016-09-27,Uluru,14.1,29.9,0.0,55.0,33.0,1014.1,1009.0,19.8,28.6,0,1
58281,2016-09-28,Uluru,19.8,30.5,0.0,41.0,13.0,1007.7,1005.3,24.9,29.8,0,1
58282,2016-09-29,Uluru,6.6,22.1,0.0,37.0,16.0,1016.9,1011.9,11.0,19.9,0,1
58283,2016-09-30,Uluru,2.7,25.7,0.0,36.0,13.0,1014.7,1009.4,14.0,23.7,0,1
58284,2016-10-01,Uluru,5.1,33.7,0.0,22.0,8.0,1009.9,1003.7,20.8,32.7,0,1
58285,2016-10-02,Uluru,18.2,27.3,2.0,66.0,11.0,1006.3,1005.6,21.4,26.1,1,1
58286,2016-10-03,Uluru,6.4,25.4,0.0,25.0,13.0,1017.7,1013.6,16.7,23.8,0,1
58287,2016-10-04,Uluru,6.1,28.8,0.0,21.0,10.0,1017.6,1013.8,20.6,27.5,0,1
58288,2016-10-05,Uluru,10.1,32.0,0.0,20.0,9.0,1018.7,1014.5,21.2,30.5,0,1
58289,2016-10-06,Uluru,10.0,33.5,0.0,22.0,9.0,1018.5,1013.9,22.6,32.6,0,1
58290,2016-10-07,Uluru,10.4,36.3,0.0,18.0,9.0,1018.7,1014.6,25.3,35.5,0,1
58291,2016-10-08,Uluru,12.3,38.1,0.0,19.0,8.0,1017.8,1012.2,27.7,36.4,0,1
58292,2016-10-09,Uluru,13.6,38.6,0.0,18.0,8.0,1013.0,1008.3,27.6,37.8,0,1
58293,2016-10-10,Uluru,18.6,29.0,0.0,37.0,24.0,1017.8,1016.5,22.4,27.7,0,1
58294,2016-10-11,Uluru,11.5,26.3,0.0,33.0,18.0,1022.5,1018.2,17.3,25.6,0,1
58295,2016-10-12,Uluru,9.0,29.0,0.0,22.0,12.0,1021.2,1016.2,18.8,27.6,0,1
58296,2016-10-13,Uluru,10.3,29.4,0.0,28.0,10.0,1020.3,1015.4,19.9,28.7,0,1
58297,2016-10-14,Uluru,10.0,30.6,0.0,24.0,9.0,1018.0,1012.7,21.3,29.1,0,1
58298,2016-10-15,Uluru,8.3,34.6,0.0,22.0,7.0,1013.1,1007.3,22.8,33.8,0,1
58299,2016-10-16,Uluru,16.1,23.8,0.0,40.0,31.0,1011.5,1013.6,21.3,20.5,0,1
58300,2016-10-17,Uluru,3.7,25.2,0.0,32.0,16.0,1019.8,1015.9,15.6,24.2,0,1
58301,2016-10-18,Uluru,6.0,29.9,0.0,23.0,9.0,1017.9,1014.6,20.0,28.9,0,1
58302,2016-10-19,Uluru,12.1,33.9,0.0,18.0,7.0,1015.4,1010.7,22.4,33.3,0,1
58303,2016-10-20,Uluru,13.4,32.6,0.0,21.0,23.0,1011.8,1007.4,25.6,30.9,0,1
58304,2016-10-21,Uluru,14.8,21.9,0.0,65.0,49.0,1016.5,1015.6,15.8,20.6,0,1
58305,2016-10-22,Uluru,8.9,23.2,0.0,44.0,24.0,1023.9,1019.7,15.0,21.5,0,1
58306,2016-10-23,Uluru,7.4,25.2,0.0,26.0,13.0,1022.4,1017.5,16.9,24.2,0,1
58307,2016-10-24,Uluru,5.7,29.7,0.0,20.0,8.0,1018.5,1012.9,19.4,27.7,0,1
58308,2016-10-25,Uluru,6.5,35.2,0.0,15.0,6.0,1013.6,1008.3,23.5,33.8,0,1
58309,2016-10-26,Uluru,14.2,35.8,0.0,27.0,12.0,1013.8,1011.1,26.5,33.5,0,1
58310,2016-10-27,Uluru,18.3,33.1,0.0,41.0,22.0,1016.8,1012.3,23.1,31.4,0,1
58311,2016-10-28,Uluru,21.6,32.1,0.0,21.0,16.0,1015.6,1010.8,24.5,31.2,0,1
58312,2016-10-29,Uluru,23.7,39.9,0.0,14.0,11.0,1011.4,1005.4,29.1,37.9,0,1
58313,2016-10-30,Uluru,24.0,32.0,0.0,32.0,28.0,1012.3,1010.7,27.8,29.7,0,1
58314,2016-10-31,Uluru,19.8,28.9,0.0,40.0,26.0,1015.9,1012.3,20.7,27.8,0,1
58315,2016-11-01,Uluru,16.6,28.6,0.0,29.0,22.0,1015.1,1012.3,20.6,26.6,0,1
58316,2016-11-02,Uluru,17.3,26.0,0.0,27.0,53.0,1015.7,1013.5,22.5,23.0,0,1
58317,2016-11-03,Uluru,15.8,33.7,0.0,40.0,19.0,1015.1,1011.4,22.9,32.9,0,1
58318,2016-11-04,Uluru,17.0,37.6,0.0,21.0,14.0,1014.8,1010.6,28.3,35.9,0,1
58319,2016-11-05,Uluru,18.2,37.7,0.0,17.0,10.0,1015.7,1012.2,29.1,35.8,0,1
58320,2016-11-06,Uluru,18.7,38.1,0.0,18.0,9.0,1015.0,1008.8,28.7,37.0,0,1
58321,2016-11-07,Uluru,16.3,41.2,0.0,15.0,8.0,1007.0,1002.2,31.4,38.5,0,1
58322,2016-11-08,Uluru,17.5,35.5,0.0,46.0,15.0,1009.8,1005.4,22.0,33.7,0,1
58323,2016-11-09,Uluru,18.8,38.7,0.0,27.0,15.0,1008.1,1002.2,24.8,36.8,0,1
58324,2016-11-10,Uluru,21.3,39.1,0.0,20.0,16.0,1004.7,1001.9,27.7,34.9,0,1
58325,2016-11-11,Uluru,21.1,39.1,0.0,19.0,8.0,1005.2,1002.3,30.9,38.8,0,1
58326,2016-11-12,Uluru,17.4,34.9,0.0,25.0,13.0,1010.8,1008.0,26.3,34.0,0,1
58327,2016-11-13,Uluru,16.8,30.5,0.0,29.0,11.0,1017.4,1012.9,21.1,29.9,0,1
58328,2016-11-14,Uluru,12.4,30.4,0.0,25.0,14.0,1018.1,1014.4,22.0,27.7,0,1
58329,2016-11-15,Uluru,13.8,32.6,0.0,18.0,8.0,1018.5,1013.2,23.5,31.0,0,1
58330,2016-11-16,Uluru,15.2,35.7,0.0,12.0,6.0,1015.9,1010.4,27.9,34.8,0,1
58331,2016-11-17,Uluru,20.5,38.7,0.0,9.0,6.0,1013.2,1009.6,29.8,37.1,0,1
58332,2016-11-18,Uluru,24.5,33.9,0.0,36.0,21.0,1013.3,1009.4,27.2,32.5,0,1
58333,2016-11-19,Uluru,16.8,34.3,0.0,54.0,25.0,1013.3,1008.2,23.4,31.7,0,1
58334,2016-11-20,Uluru,18.2,39.6,0.0,34.0,10.0,1010.1,1004.4,27.9,38.4,0,1
58335,2016-11-21,Uluru,18.9,42.1,0.0,21.0,10.0,1005.2,1001.4,31.6,39.0,0,1
58336,2016-11-22,Uluru,21.8,33.8,0.0,39.0,27.0,1010.2,1006.9,24.7,32.2,0,1
58337,2016-11-23,Uluru,19.7,35.5,0.0,27.0,20.0,1012.5,1008.8,26.4,33.8,0,1
58338,2016-11-24,Uluru,19.3,29.0,1.4,46.0,34.0,1014.8,1011.7,22.4,28.3,1,1
58339,2016-11-25,Uluru,14.8,32.0,0.0,37.0,21.0,1015.5,1011.5,21.1,31.4,0,1
58340,2016-11-26,Uluru,16.1,34.2,0.0,21.0,12.0,1016.5,1012.0,26.4,32.2,0,1
58341,2016-11-27,Uluru,16.8,35.5,0.0,13.0,8.0,1015.3,1011.1,27.3,34.0,0,1
58342,2016-11-28,Uluru,14.9,38.7,0.0,9.0,6.0,1012.9,1008.9,30.5,37.0,0,1
58343,2016-11-29,Uluru,17.1,41.5,0.0,9.0,6.0,1011.0,1006.9,30.9,39.2,0,1
58344,2016-11-30,Uluru,19.3,40.9,0.0,11.0,8.0,1008.2,1004.5,30.5,39.5,0,1
58345,2016-12-01,Uluru,20.1,42.2,0.0,19.0,8.0,1006.4,1002.1,33.2,41.1,0,1
58346,2016-12-02,Uluru,27.7,40.6,0.0,20.0,14.0,1007.6,1004.5,32.3,39.1,0,1
58347,2016-12-03,Uluru,23.6,31.9,0.4,43.0,39.0,1009.8,1009.0,29.2,29.3,0,1
58348,2016-12-04,Uluru,21.9,39.2,0.2,47.0,24.0,1009.1,1003.6,29.3,37.8,0,1
58349,2016-12-05,Uluru,20.4,32.5,16.4,87.0,44.0,1010.6,1007.7,22.7,32.3,1,1
58350,2016-12-06,Uluru,19.0,23.3,4.4,90.0,96.0,1013.6,1012.5,21.2,21.9,1,1
58351,2016-12-07,Uluru,19.4,33.3,6.0,83.0,41.0,1012.3,1008.4,23.0,31.9,1,1
58352,2016-12-08,Uluru,22.1,33.1,0.0,51.0,24.0,1011.4,1009.5,24.7,31.9,0,1
58353,2016-12-09,Uluru,16.6,31.5,0.0,29.0,16.0,1015.5,1012.5,23.7,29.7,0,1
58354,2016-12-10,Uluru,17.3,32.9,0.0,22.0,12.0,1016.7,1013.0,25.2,31.7,0,1
58355,2016-12-11,Uluru,16.3,34.4,0.0,16.0,9.0,1015.5,1011.2,27.9,33.1,0,1
58356,2016-12-12,Uluru,14.7,37.6,0.0,13.0,6.0,1012.1,1007.5,29.1,36.3,0,1
58357,2016-12-13,Uluru,16.7,41.7,0.0,17.0,7.0,1006.1,1002.6,33.2,41.1,0,1
58358,2016-12-14,Uluru,24.2,35.2,0.0,45.0,28.0,1009.3,1005.1,27.3,33.9,0,1
58359,2016-12-15,Uluru,18.6,31.5,6.8,71.0,44.0,1011.7,1007.3,20.3,29.5,1,1
58360,2016-12-16,Uluru,18.6,36.6,0.0,45.0,26.0,1008.3,1003.9,26.9,34.7,0,1
58361,2016-12-17,Uluru,22.8,37.5,0.0,27.0,22.0,1010.4,1007.4,29.6,36.5,0,1
58362,2016-12-18,Uluru,26.2,38.6,0.0,23.0,19.0,1012.2,1007.3,28.8,36.3,0,1
58363,2016-12-19,Uluru,22.1,39.5,2.0,56.0,25.0,1009.0,1004.8,28.6,38.7,1,1
58364,2016-12-20,Uluru,23.4,37.4,0.0,36.0,24.0,1008.2,1004.9,30.7,36.2,0,1
